"","A","F_risk","O_factor","imm_p","log.density"
"48",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"49",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"50",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"51",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"52",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"53",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"54",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"55",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"56",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"57",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"58",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"59",0.0806291578562461,0.529503449619313,0.324562518960032,0.737502470919649,-37.0493242470519
"60",0.0829878369731374,0.587352035689528,0.354444832454968,0.826477943415147,-36.4131864392334
"61",0.0829878369731374,0.587352035689528,0.354444832454968,0.826477943415147,-36.4131864392334
"62",0.0829878369731374,0.587352035689528,0.354444832454968,0.826477943415147,-36.4131864392334
"63",0.0829878369731374,0.587352035689528,0.354444832454968,0.826477943415147,-36.4131864392334
"64",0.0881799541131853,0.565652415289839,0.461928611731905,0.862387880921512,-37.951226699436
"65",0.0881799541131853,0.565652415289839,0.461928611731905,0.862387880921512,-37.951226699436
"66",0.0881799541131853,0.565652415289839,0.461928611731905,0.862387880921512,-37.951226699436
"67",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"68",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"69",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"70",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"71",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"72",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"73",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"74",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"75",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"76",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"77",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"78",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"79",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"80",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"81",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"82",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"83",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"84",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"85",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"86",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"87",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"88",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"89",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"90",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"91",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"92",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"93",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"94",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"95",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"96",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"97",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"98",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"99",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"100",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"101",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"102",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"103",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"104",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"105",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"106",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"107",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"108",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"109",0.0848712945254415,0.598938656535376,0.50051943798422,0.840715218566252,-36.7165415675245
"110",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"111",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"112",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"113",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"114",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"115",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"116",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"117",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"118",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"119",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"120",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"121",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"122",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"123",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"124",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"125",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"126",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"127",0.0832617874919355,0.54911689779815,0.472790498407066,0.786511722758373,-35.9281132081447
"128",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"129",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"130",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"131",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"132",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"133",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"134",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"135",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"136",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"137",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"138",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"139",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"140",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"141",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"142",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"143",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"144",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"145",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"146",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"147",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"148",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"149",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"150",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"151",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"152",0.0832466479570035,0.483725885224252,0.495840247929431,0.775809860707628,-35.9524520475766
"153",0.0872707622451209,0.455818024072381,0.426031159780292,0.839065057689671,-37.0363533439782
"154",0.0885201594178198,0.50498986064861,0.464461740875747,0.870621526174055,-37.5710320855073
"155",0.0885201594178198,0.50498986064861,0.464461740875747,0.870621526174055,-37.5710320855073
"156",0.0885201594178198,0.50498986064861,0.464461740875747,0.870621526174055,-37.5710320855073
"157",0.0885201594178198,0.50498986064861,0.464461740875747,0.870621526174055,-37.5710320855073
"158",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"159",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"160",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"161",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"162",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"163",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"164",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"165",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"166",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"167",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"168",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"169",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"170",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"171",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"172",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"173",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"174",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"175",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"176",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"177",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"178",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"179",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"180",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"181",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"182",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"183",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"184",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"185",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"186",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"187",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"188",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"189",0.0835799438667142,0.503960971698152,0.46926545620131,0.792743917337095,-35.4379767399841
"190",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"191",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"192",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"193",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"194",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"195",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"196",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"197",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"198",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"199",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"200",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"201",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"202",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"203",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"204",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"205",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"206",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"207",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"208",0.0844680799423409,0.540394659043611,0.5666040041005,0.805727033475207,-36.5452731445711
"209",0.0853262185704527,0.450722383179367,0.567810111936701,0.816494971537229,-35.8067442299983
"210",0.0853262185704527,0.450722383179367,0.567810111936701,0.816494971537229,-35.8067442299983
"211",0.0801693641196356,0.469809841153539,0.538722260947789,0.767683601927249,-37.4856623075038
"212",0.0801693641196356,0.469809841153539,0.538722260947789,0.767683601927249,-37.4856623075038
"213",0.0801693641196356,0.469809841153539,0.538722260947789,0.767683601927249,-37.4856623075038
"214",0.0801693641196356,0.469809841153539,0.538722260947789,0.767683601927249,-37.4856623075038
"215",0.0801693641196356,0.469809841153539,0.538722260947789,0.767683601927249,-37.4856623075038
"216",0.0801693641196356,0.469809841153539,0.538722260947789,0.767683601927249,-37.4856623075038
"217",0.0890437516824205,0.523043316247269,0.593743129423381,0.842489304109227,-41.1081425879944
"218",0.0890437516824205,0.523043316247269,0.593743129423381,0.842489304109227,-41.1081425879944
"219",0.0890437516824205,0.523043316247269,0.593743129423381,0.842489304109227,-41.1081425879944
"220",0.0890437516824205,0.523043316247269,0.593743129423381,0.842489304109227,-41.1081425879944
"221",0.0890437516824205,0.523043316247269,0.593743129423381,0.842489304109227,-41.1081425879944
"222",0.0890437516824205,0.523043316247269,0.593743129423381,0.842489304109227,-41.1081425879944
"223",0.0890437516824205,0.523043316247269,0.593743129423381,0.842489304109227,-41.1081425879944
"224",0.0890437516824205,0.523043316247269,0.593743129423381,0.842489304109227,-41.1081425879944
"225",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"226",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"227",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"228",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"229",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"230",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"231",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"232",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"233",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"234",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"235",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"236",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"237",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"238",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"239",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"240",0.0804259557464524,0.448067301434222,0.606416631176784,0.810169840590287,-40.5834951339154
"241",0.0876444479565235,0.433955005807231,0.618806281628994,0.906045635131824,-39.295257276806
"242",0.0876444479565235,0.433955005807231,0.618806281628994,0.906045635131824,-39.295257276806
"243",0.0876444479565235,0.433955005807231,0.618806281628994,0.906045635131824,-39.295257276806
"244",0.0876444479565235,0.433955005807231,0.618806281628994,0.906045635131824,-39.295257276806
"245",0.0876444479565235,0.433955005807231,0.618806281628994,0.906045635131824,-39.295257276806
"246",0.0876444479565235,0.433955005807231,0.618806281628994,0.906045635131824,-39.295257276806
"247",0.0848174337823779,0.319473998506764,0.576955211277886,0.843091826729851,-36.4516250542359
"248",0.0848174337823779,0.319473998506764,0.576955211277886,0.843091826729851,-36.4516250542359
"249",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"250",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"251",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"252",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"253",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"254",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"255",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"256",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"257",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"258",0.0829741588977915,0.349942209088405,0.533243765186406,0.801866905530687,-35.6328852061204
"259",0.0839484138597034,0.461441177104036,0.453450906041046,0.838299382986639,-35.99521141606
"260",0.0839484138597034,0.461441177104036,0.453450906041046,0.838299382986639,-35.99521141606
"261",0.0839484138597034,0.461441177104036,0.453450906041046,0.838299382986639,-35.99521141606
"262",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"263",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"264",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"265",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"266",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"267",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"268",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"269",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"270",0.0819142919257562,0.525510392749092,0.436444855482216,0.80239283882337,-36.2699597153759
"271",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"272",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"273",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"274",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"275",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"276",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"277",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"278",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"279",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"280",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"281",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"282",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"283",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"284",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"285",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"286",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"287",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"288",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"289",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"290",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"291",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"292",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"293",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"294",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"295",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"296",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"297",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"298",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"299",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"300",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"301",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"302",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"303",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"304",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"305",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"306",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"307",0.0848223278393363,0.514694650928916,0.480056205346565,0.80179966220089,-36.1946038413731
"308",0.0847453023404219,0.449577770970613,0.466305632752474,0.824104630269162,-35.153219372157
"309",0.0847453023404219,0.449577770970613,0.466305632752474,0.824104630269162,-35.153219372157
"310",0.0847453023404219,0.449577770970613,0.466305632752474,0.824104630269162,-35.153219372157
"311",0.0847453023404219,0.449577770970613,0.466305632752474,0.824104630269162,-35.153219372157
"312",0.0847453023404219,0.449577770970613,0.466305632752474,0.824104630269162,-35.153219372157
