"","A","F_risk","O_factor","log.density"
"52",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"53",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"54",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"55",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"56",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"57",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"58",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"59",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"60",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"61",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"62",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"63",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"64",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"65",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"66",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"67",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"68",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"69",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"70",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"71",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"72",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"73",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"74",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"75",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"76",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"77",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"78",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"79",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"80",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"81",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"82",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"83",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"84",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"85",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"86",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"87",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"88",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"89",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"90",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"91",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"92",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"93",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"94",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"95",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"96",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"97",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"98",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"99",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"100",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"101",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"102",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"103",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"104",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"105",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"106",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"107",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"108",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"109",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"110",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"111",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"112",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"113",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"114",0.0992450293512548,0.650508183894416,0.463356750777252,-563.147261329465
"115",0.0997013850422287,0.654614951528004,0.464636945282279,-538.037537872966
"116",0.0999541511529763,0.651575410600006,0.461656556447874,-523.994973856051
"117",0.0999541511529763,0.651575410600006,0.461656556447874,-523.994973856051
"118",0.0999492824316232,0.650100370064868,0.461137507011533,-524.244784039059
"119",0.0999492824316232,0.650100370064868,0.461137507011533,-524.244784039059
"120",0.0999492824316232,0.650100370064868,0.461137507011533,-524.244784039059
"121",0.0999492824316232,0.650100370064868,0.461137507011533,-524.244784039059
"122",0.0999492824316232,0.650100370064868,0.461137507011533,-524.244784039059
"123",0.0999492824316232,0.650100370064868,0.461137507011533,-524.244784039059
"124",0.0999492824316232,0.650100370064868,0.461137507011533,-524.244784039059
"125",0.0999880920356394,0.649590694919016,0.461424398920312,-522.089808333399
"126",0.0999880920356394,0.649590694919016,0.461424398920312,-522.089808333399
"127",0.0999880920356394,0.649590694919016,0.461424398920312,-522.089808333399
"128",0.0999880920356394,0.649590694919016,0.461424398920312,-522.089808333399
"129",0.0999749178696683,0.649406452434905,0.461299334725407,-522.817213566916
"130",0.099980428572713,0.649264233181077,0.461098693078834,-522.508794702705
"131",0.099980428572713,0.649264233181077,0.461098693078834,-522.508794702705
"132",0.0999853948867906,0.649325538072545,0.461079255109047,-522.23403943021
"133",0.0999853948867906,0.649325538072545,0.461079255109047,-522.23403943021
"134",0.0999853948867906,0.649325538072545,0.461079255109047,-522.23403943021
"135",0.0999968089708856,0.649228968306462,0.460935180910666,-521.599179305997
"136",0.0999969093360029,0.649141965028265,0.460921805941226,-521.592542916227
"137",0.0999874965979852,0.649071956866153,0.460879334237733,-522.11333025749
"138",0.0999874965979852,0.649071956866153,0.460879334237733,-522.11333025749
"139",0.0999874965979852,0.649071956866153,0.460879334237733,-522.11333025749
"140",0.0999920087427173,0.649135278593633,0.46095817371117,-521.864414056518
"141",0.0999986707273866,0.649031620191848,0.460910124020124,-521.493558796116
"142",0.0999986707273866,0.649031620191848,0.460910124020124,-521.493558796116
"143",0.0999857116732329,0.649073576530184,0.460949598396564,-522.212772053302
"144",0.0999827766759723,0.649122974287073,0.46093244372992,-522.37592453609
"145",0.0999827766759723,0.649122974287073,0.46093244372992,-522.37592453609
"146",0.0999858235064598,0.649104248252336,0.460931964932818,-522.206800276889
"147",0.0999865555304039,0.649108154857902,0.460919198036425,-522.166176528081
"148",0.099986760800478,0.649133109358505,0.460908471903004,-522.155006291449
"149",0.0999822804787198,0.649085366512291,0.46087333279184,-522.402614459375
"150",0.0999865852097374,0.64909232704785,0.460883770170884,-522.164116351408
"151",0.0999857799370947,0.649110736625238,0.460877339441659,-522.208924457711
"152",0.0999834011490727,0.64908628555776,0.460884670147678,-522.3405734556
"153",0.0999860530668657,0.649089616488243,0.460886764689451,-522.193607269999
"154",0.0999860530668657,0.649089616488243,0.460886764689451,-522.193607269999
"155",0.0999891177579389,0.649058580981616,0.46089716803458,-522.023421162809
"156",0.0999905145541771,0.64907927818365,0.460903253263293,-521.946255653813
"157",0.0999926477075968,0.649073157415224,0.460916973263618,-521.82801252711
"158",0.0999926477075968,0.649073157415224,0.460916973263618,-521.82801252711
"159",0.0999887207970141,0.649108061192975,0.460913469375119,-522.04609560156
"160",0.0999915734580371,0.649119089230086,0.46091318471261,-521.88806394188
"161",0.0999913834385657,0.649131168700626,0.460909438373887,-521.898710183473
"162",0.0999943935271939,0.649111937396868,0.460903977882763,-521.731570501411
"163",0.0999898217393446,0.649078273881422,0.460912119415349,-521.984713848534
"164",0.0999904812477661,0.649082856189647,0.46091806964458,-521.94824145946
"165",0.0999911670393,0.649082541538119,0.460910732203748,-521.910167747785
"166",0.099989383776092,0.649081102113393,0.460908848608316,-522.00900490868
"167",0.0999910209974784,0.649083792229806,0.4609267444394,-521.918385517165
"168",0.0999943738452618,0.649086764809967,0.460923104347597,-521.732505363388
"169",0.0999965989371165,0.649120953238738,0.460919690663252,-521.609501364159
"170",0.0999975163126508,0.649100778914904,0.460919479085425,-521.558408828867
"171",0.0999991685405435,0.649089393833742,0.460929305139341,-521.466738046292
"172",0.0999970444933218,0.649052917564604,0.460947054563849,-521.584212453238
"173",0.0999983782735823,0.649043385335454,0.46094980037203,-521.510171979921
"174",0.0999979471279307,0.649055986111895,0.460951588260074,-521.534231111148
"175",0.0999979471279307,0.649055986111895,0.460951588260074,-521.534231111148
"176",0.0999979471279307,0.649055986111895,0.460951588260074,-521.534231111148
"177",0.0999979471279307,0.649055986111895,0.460951588260074,-521.534231111148
"178",0.0999992127865715,0.649067114282788,0.460940927647037,-521.464110837067
"179",0.0999996921417084,0.649053099776403,0.460939611119356,-521.437365575321
"180",0.0999983504429626,0.649043864904327,0.460933623144453,-521.511612364513
"181",0.0999998503085756,0.649042017669904,0.460948631661192,-521.428530991033
"182",0.0999998503085756,0.649042017669904,0.460948631661192,-521.428530991033
"183",0.0999998503085756,0.649042017669904,0.460948631661192,-521.428530991033
"184",0.0999983793536685,0.648995434923692,0.460961938980604,-521.509651665391
"185",0.0999945569778069,0.648987197104893,0.46095171411822,-521.721419166519
"186",0.0999945569778069,0.648987197104893,0.46095171411822,-521.721419166519
"187",0.0999973735753662,0.648939892360832,0.460960334492072,-521.564779090527
"188",0.0999986374710663,0.648890856141666,0.460941184361383,-521.494020473841
"189",0.0999954905079422,0.648881798131706,0.460944299751696,-521.668421605478
"190",0.0999935350743176,0.648927972270008,0.460948560277963,-521.777387187073
"191",0.0999999978535447,0.64892531575494,0.460949414539882,-521.419037138799
"192",0.0999999978535447,0.64892531575494,0.460949414539882,-521.419037138799
"193",0.0999994208240245,0.648949042371971,0.460936022861058,-521.451209635382
"194",0.0999903282365895,0.648911548070359,0.460930262812189,-521.954873638329
"195",0.0999796290606348,0.648859063564851,0.460917765101228,-522.547347050858
"196",0.0999796290606348,0.648859063564851,0.460917765101228,-522.547347050858
"197",0.0999802049723151,0.648749961794995,0.460902231861505,-522.514088501618
"198",0.0999692215668089,0.64869510865108,0.460963686559883,-523.122731591823
"199",0.0999721834048079,0.648747326649742,0.460946642500075,-522.959025814034
"200",0.0999721834048079,0.648747326649742,0.460946642500075,-522.959025814034
"201",0.099971646995513,0.648725990022567,0.460945930776599,-522.988515469371
"202",0.0999783121664987,0.648740125829214,0.460961948151014,-522.619305096646
"203",0.0999687966200958,0.648630316261479,0.461052005597353,-523.146145489589
"204",0.0999589494613664,0.648583601231587,0.461057998872634,-523.691471593893
"205",0.0999747845115075,0.648475857446311,0.461020709441096,-522.81227634887
"206",0.0999773089143388,0.648465735542414,0.461000058108269,-522.672085280955
"207",0.099978717219201,0.648386807451963,0.460955731212264,-522.592830971548
"208",0.099978717219201,0.648386807451963,0.460955731212264,-522.592830971548
"209",0.0999692644577479,0.648499122356168,0.461005979440931,-523.118431584002
"210",0.0999763555076562,0.648393970576365,0.46096867980247,-522.723920968519
"211",0.0999757320410408,0.648642882955368,0.461051486450882,-522.761835478258
"212",0.0999955424336686,0.648738505638388,0.46116301829236,-521.665385321184
"213",0.0999955424336686,0.648738505638388,0.46116301829236,-521.665385321184
"214",0.0999955424336686,0.648738505638388,0.46116301829236,-521.665385321184
"215",0.0999955424336686,0.648738505638388,0.46116301829236,-521.665385321184
"216",0.0999955424336686,0.648738505638388,0.46116301829236,-521.665385321184
"217",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"218",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"219",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"220",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"221",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"222",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"223",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"224",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"225",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"226",0.0999919325644594,0.648171985383742,0.461420396064283,-521.860850694163
"227",0.0999983989945954,0.647887156502827,0.46153400375965,-521.499862201194
"228",0.0999983989945954,0.647887156502827,0.46153400375965,-521.499862201194
"229",0.0999983989945954,0.647887156502827,0.46153400375965,-521.499862201194
"230",0.0999530560119879,0.649048299380115,0.46082247569153,-524.021761336412
"231",0.0999530560119879,0.649048299380115,0.46082247569153,-524.021761336412
"232",0.0999530560119879,0.649048299380115,0.46082247569153,-524.021761336412
"233",0.0999530560119879,0.649048299380115,0.46082247569153,-524.021761336412
"234",0.0999530560119879,0.649048299380115,0.46082247569153,-524.021761336412
"235",0.0999530560119879,0.649048299380115,0.46082247569153,-524.021761336412
"236",0.0999826284530534,0.649665660456135,0.462185725983876,-522.398619722089
"237",0.0999826284530534,0.649665660456135,0.462185725983876,-522.398619722089
"238",0.0999826284530534,0.649665660456135,0.462185725983876,-522.398619722089
"239",0.0999826284530534,0.649665660456135,0.462185725983876,-522.398619722089
"240",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"241",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"242",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"243",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"244",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"245",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"246",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"247",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"248",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"249",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"250",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"251",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"252",0.0999827720627321,0.647493193278086,0.460170779916791,-522.352752714991
"253",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"254",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"255",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"256",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"257",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"258",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"259",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"260",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"261",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"262",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"263",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"264",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"265",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"266",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"267",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"268",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"269",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"270",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"271",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"272",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"273",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"274",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"275",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"276",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"277",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"278",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"279",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"280",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"281",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"282",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"283",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"284",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"285",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"286",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"287",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"288",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"289",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"290",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"291",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"292",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"293",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"294",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"295",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"296",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"297",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"298",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"299",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"300",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"301",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"302",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"303",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"304",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"305",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"306",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"307",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"308",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"309",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"310",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"311",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"312",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"313",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"314",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"315",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"316",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"317",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"318",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"319",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"320",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"321",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"322",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"323",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"324",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"325",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"326",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"327",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"328",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"329",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"330",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"331",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"332",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"333",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"334",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"335",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"336",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"337",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"338",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"339",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"340",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"341",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"342",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"343",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"344",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"345",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"346",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"347",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"348",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"349",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"350",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"351",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"352",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"353",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"354",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"355",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"356",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"357",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"358",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"359",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"360",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"361",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"362",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"363",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"364",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"365",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"366",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"367",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"368",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"369",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"370",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"371",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"372",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"373",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"374",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"375",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"376",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"377",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"378",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"379",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"380",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"381",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"382",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"383",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"384",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"385",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"386",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"387",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"388",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"389",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"390",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
"391",0.099978588665188,0.640895210410947,0.464136240108096,-522.536541754092
