date,time,obs
21/08/2008,1329,0
22/08/2008,1330,0
23/08/2008,1331,1
24/08/2008,1332,1
25/08/2008,1333,1
26/08/2008,1334,0
27/08/2008,1335,2
28/08/2008,1336,1
29/08/2008,1337,3
30/08/2008,1338,2
31/08/2008,1339,0
01/09/2008,1340,0
02/09/2008,1341,0
03/09/2008,1342,0
04/09/2008,1343,0
05/09/2008,1344,0
06/09/2008,1345,0
07/09/2008,1346,0
08/09/2008,1347,0
09/09/2008,1348,0
10/09/2008,1349,0
11/09/2008,1350,0
12/09/2008,1351,0
13/09/2008,1352,0
14/09/2008,1353,0
15/09/2008,1354,1
16/09/2008,1355,0
17/09/2008,1356,2
18/09/2008,1357,0
19/09/2008,1358,0
20/09/2008,1359,1
21/09/2008,1360,0
22/09/2008,1361,0
23/09/2008,1362,0
24/09/2008,1363,0
25/09/2008,1364,0
26/09/2008,1365,0
27/09/2008,1366,0
28/09/2008,1367,0
29/09/2008,1368,2
30/09/2008,1369,0
01/10/2008,1370,1
02/10/2008,1371,0
03/10/2008,1372,0
04/10/2008,1373,0
05/10/2008,1374,0
06/10/2008,1375,0
07/10/2008,1376,0
08/10/2008,1377,0
09/10/2008,1378,0
10/10/2008,1379,0
11/10/2008,1380,0
12/10/2008,1381,0
13/10/2008,1382,0
14/10/2008,1383,0
15/10/2008,1384,0
16/10/2008,1385,0
17/10/2008,1386,0
18/10/2008,1387,0
19/10/2008,1388,0
20/10/2008,1389,0
21/10/2008,1390,0
22/10/2008,1391,1
23/10/2008,1392,0
24/10/2008,1393,0
25/10/2008,1394,0
26/10/2008,1395,0
27/10/2008,1396,0
28/10/2008,1397,0
29/10/2008,1398,0
30/10/2008,1399,0
31/10/2008,1400,0
01/11/2008,1401,0
02/11/2008,1402,0
03/11/2008,1403,0
04/11/2008,1404,0
05/11/2008,1405,0
06/11/2008,1406,0
07/11/2008,1407,0
08/11/2008,1408,0
09/11/2008,1409,0
10/11/2008,1410,0
11/11/2008,1411,0
12/11/2008,1412,0
13/11/2008,1413,0
14/11/2008,1414,0
15/11/2008,1415,0
16/11/2008,1416,0
17/11/2008,1417,0
18/11/2008,1418,0
19/11/2008,1419,0
20/11/2008,1420,0
21/11/2008,1421,0
22/11/2008,1422,0
23/11/2008,1423,0
24/11/2008,1424,0
25/11/2008,1425,0
26/11/2008,1426,0
27/11/2008,1427,0
28/11/2008,1428,0
29/11/2008,1429,0
30/11/2008,1430,0
01/12/2008,1431,0
02/12/2008,1432,0
03/12/2008,1433,0
04/12/2008,1434,0
05/12/2008,1435,0
06/12/2008,1436,0
07/12/2008,1437,0
08/12/2008,1438,0
09/12/2008,1439,0
10/12/2008,1440,0
11/12/2008,1441,0
12/12/2008,1442,0
13/12/2008,1443,0
14/12/2008,1444,0
15/12/2008,1445,0
16/12/2008,1446,0
17/12/2008,1447,0
18/12/2008,1448,0
19/12/2008,1449,0
20/12/2008,1450,0
21/12/2008,1451,0
22/12/2008,1452,0
23/12/2008,1453,0
24/12/2008,1454,0
25/12/2008,1455,0
26/12/2008,1456,0
27/12/2008,1457,0
28/12/2008,1458,0
29/12/2008,1459,0
30/12/2008,1460,0
31/12/2008,1461,0
01/01/2009,1462,0
02/01/2009,1463,0
03/01/2009,1464,0
04/01/2009,1465,0
05/01/2009,1466,0
06/01/2009,1467,0
07/01/2009,1468,0
08/01/2009,1469,0
09/01/2009,1470,0
10/01/2009,1471,0
11/01/2009,1472,0
12/01/2009,1473,0
13/01/2009,1474,0
14/01/2009,1475,0
15/01/2009,1476,0
16/01/2009,1477,0
17/01/2009,1478,0
18/01/2009,1479,0
19/01/2009,1480,0
20/01/2009,1481,0
21/01/2009,1482,0
22/01/2009,1483,0
23/01/2009,1484,0
24/01/2009,1485,0
25/01/2009,1486,0
26/01/2009,1487,0
27/01/2009,1488,0
28/01/2009,1489,0
29/01/2009,1490,0
30/01/2009,1491,0
31/01/2009,1492,0
01/02/2009,1493,0
02/02/2009,1494,0
03/02/2009,1495,0
04/02/2009,1496,0
05/02/2009,1497,0
06/02/2009,1498,0
07/02/2009,1499,0
08/02/2009,1500,0
09/02/2009,1501,0
10/02/2009,1502,0
11/02/2009,1503,0
12/02/2009,1504,0
13/02/2009,1505,0
14/02/2009,1506,0
15/02/2009,1507,0
16/02/2009,1508,0
17/02/2009,1509,0
18/02/2009,1510,0
19/02/2009,1511,0
20/02/2009,1512,0
21/02/2009,1513,0
22/02/2009,1514,0
23/02/2009,1515,0
24/02/2009,1516,0
25/02/2009,1517,0
26/02/2009,1518,0
27/02/2009,1519,0
28/02/2009,1520,0
01/03/2009,1521,0
02/03/2009,1522,0
03/03/2009,1523,0
04/03/2009,1524,0
05/03/2009,1525,0
06/03/2009,1526,0
07/03/2009,1527,0
08/03/2009,1528,0
09/03/2009,1529,0
10/03/2009,1530,0
11/03/2009,1531,0
12/03/2009,1532,0
13/03/2009,1533,0
14/03/2009,1534,0
15/03/2009,1535,0
16/03/2009,1536,0
17/03/2009,1537,0
18/03/2009,1538,0
19/03/2009,1539,0
20/03/2009,1540,0
21/03/2009,1541,0
22/03/2009,1542,0
23/03/2009,1543,0
24/03/2009,1544,0
25/03/2009,1545,0
26/03/2009,1546,0
27/03/2009,1547,0
28/03/2009,1548,0
29/03/2009,1549,0
30/03/2009,1550,0
31/03/2009,1551,0
01/04/2009,1552,0
02/04/2009,1553,0
03/04/2009,1554,0
04/04/2009,1555,0
05/04/2009,1556,0
06/04/2009,1557,0
07/04/2009,1558,0
08/04/2009,1559,0
09/04/2009,1560,0
10/04/2009,1561,0
11/04/2009,1562,0
12/04/2009,1563,0
13/04/2009,1564,0
14/04/2009,1565,0
15/04/2009,1566,0
16/04/2009,1567,0
17/04/2009,1568,0
18/04/2009,1569,0
19/04/2009,1570,0
20/04/2009,1571,0
21/04/2009,1572,0
22/04/2009,1573,0
23/04/2009,1574,0
24/04/2009,1575,0
25/04/2009,1576,0
26/04/2009,1577,0
27/04/2009,1578,0
28/04/2009,1579,0
29/04/2009,1580,0
30/04/2009,1581,0
01/05/2009,1582,0
02/05/2009,1583,0
03/05/2009,1584,0
04/05/2009,1585,0
05/05/2009,1586,0
06/05/2009,1587,0
07/05/2009,1588,0
08/05/2009,1589,0
09/05/2009,1590,0
10/05/2009,1591,0
11/05/2009,1592,0
12/05/2009,1593,0
13/05/2009,1594,0
14/05/2009,1595,0
15/05/2009,1596,0
16/05/2009,1597,0
17/05/2009,1598,0
18/05/2009,1599,0
19/05/2009,1600,0
20/05/2009,1601,0
21/05/2009,1602,0
22/05/2009,1603,0
23/05/2009,1604,0
24/05/2009,1605,0
25/05/2009,1606,0
26/05/2009,1607,0
27/05/2009,1608,0
28/05/2009,1609,0
29/05/2009,1610,0
30/05/2009,1611,0
31/05/2009,1612,0
01/06/2009,1613,0
02/06/2009,1614,0
03/06/2009,1615,0
04/06/2009,1616,0
05/06/2009,1617,0
06/06/2009,1618,0
07/06/2009,1619,0
08/06/2009,1620,0
09/06/2009,1621,0
10/06/2009,1622,0
11/06/2009,1623,0
12/06/2009,1624,0
13/06/2009,1625,0
14/06/2009,1626,0
15/06/2009,1627,0
16/06/2009,1628,0
17/06/2009,1629,0
18/06/2009,1630,0
19/06/2009,1631,0
20/06/2009,1632,0
21/06/2009,1633,0
22/06/2009,1634,0
23/06/2009,1635,0
24/06/2009,1636,0
25/06/2009,1637,0
26/06/2009,1638,0
27/06/2009,1639,0
28/06/2009,1640,0
29/06/2009,1641,0
30/06/2009,1642,0
01/07/2009,1643,0
02/07/2009,1644,0
03/07/2009,1645,0
04/07/2009,1646,0
05/07/2009,1647,0
06/07/2009,1648,0
07/07/2009,1649,0
08/07/2009,1650,0
09/07/2009,1651,0
10/07/2009,1652,0
11/07/2009,1653,0
12/07/2009,1654,0
13/07/2009,1655,0
14/07/2009,1656,0
15/07/2009,1657,0
16/07/2009,1658,0
17/07/2009,1659,0
18/07/2009,1660,0
19/07/2009,1661,0
20/07/2009,1662,0
21/07/2009,1663,0
22/07/2009,1664,0
23/07/2009,1665,0
24/07/2009,1666,0
25/07/2009,1667,0
26/07/2009,1668,0
27/07/2009,1669,0
28/07/2009,1670,0
29/07/2009,1671,0
30/07/2009,1672,0
31/07/2009,1673,0
01/08/2009,1674,0
02/08/2009,1675,0
03/08/2009,1676,0
04/08/2009,1677,0
05/08/2009,1678,0
06/08/2009,1679,0
07/08/2009,1680,0
08/08/2009,1681,0
09/08/2009,1682,0
10/08/2009,1683,0
11/08/2009,1684,0
12/08/2009,1685,0
13/08/2009,1686,0
14/08/2009,1687,0
15/08/2009,1688,0
16/08/2009,1689,0
17/08/2009,1690,0
18/08/2009,1691,0
19/08/2009,1692,0
20/08/2009,1693,0
21/08/2009,1694,0
22/08/2009,1695,0
23/08/2009,1696,0
24/08/2009,1697,0
25/08/2009,1698,0
26/08/2009,1699,0
27/08/2009,1700,0
28/08/2009,1701,0
29/08/2009,1702,0
30/08/2009,1703,0
31/08/2009,1704,0
01/09/2009,1705,0
02/09/2009,1706,0
03/09/2009,1707,0
04/09/2009,1708,0
05/09/2009,1709,0
06/09/2009,1710,0
07/09/2009,1711,0
08/09/2009,1712,0
09/09/2009,1713,0
10/09/2009,1714,0
11/09/2009,1715,0
12/09/2009,1716,0
13/09/2009,1717,0
14/09/2009,1718,0
15/09/2009,1719,0
16/09/2009,1720,0
17/09/2009,1721,0
18/09/2009,1722,0
19/09/2009,1723,0
20/09/2009,1724,0
21/09/2009,1725,0
22/09/2009,1726,0
23/09/2009,1727,0
24/09/2009,1728,0
25/09/2009,1729,0
26/09/2009,1730,0
27/09/2009,1731,0
28/09/2009,1732,0
29/09/2009,1733,0
30/09/2009,1734,0
01/10/2009,1735,0
02/10/2009,1736,0
03/10/2009,1737,0
04/10/2009,1738,0
05/10/2009,1739,0
06/10/2009,1740,0
07/10/2009,1741,0
08/10/2009,1742,0
09/10/2009,1743,0
10/10/2009,1744,0
11/10/2009,1745,0
12/10/2009,1746,0
13/10/2009,1747,0
14/10/2009,1748,0
15/10/2009,1749,0
16/10/2009,1750,0
17/10/2009,1751,0
18/10/2009,1752,0
19/10/2009,1753,0
20/10/2009,1754,0
21/10/2009,1755,0
22/10/2009,1756,0
23/10/2009,1757,0
24/10/2009,1758,0
25/10/2009,1759,0
26/10/2009,1760,0
27/10/2009,1761,0
28/10/2009,1762,0
29/10/2009,1763,0
30/10/2009,1764,0
31/10/2009,1765,0
01/11/2009,1766,0
02/11/2009,1767,0
03/11/2009,1768,0
04/11/2009,1769,0
05/11/2009,1770,0
06/11/2009,1771,0
07/11/2009,1772,0
08/11/2009,1773,0
09/11/2009,1774,0
10/11/2009,1775,0
11/11/2009,1776,0
12/11/2009,1777,0
13/11/2009,1778,0
14/11/2009,1779,0
15/11/2009,1780,0
16/11/2009,1781,0
17/11/2009,1782,0
18/11/2009,1783,0
19/11/2009,1784,0
20/11/2009,1785,0
21/11/2009,1786,0
22/11/2009,1787,0
23/11/2009,1788,0
24/11/2009,1789,0
25/11/2009,1790,0
26/11/2009,1791,0
27/11/2009,1792,0
28/11/2009,1793,0
29/11/2009,1794,0
30/11/2009,1795,0
01/12/2009,1796,0
02/12/2009,1797,0
03/12/2009,1798,0
04/12/2009,1799,0
05/12/2009,1800,0
06/12/2009,1801,0
07/12/2009,1802,0
08/12/2009,1803,0
09/12/2009,1804,0
10/12/2009,1805,0
11/12/2009,1806,0
12/12/2009,1807,0
13/12/2009,1808,0
14/12/2009,1809,0
15/12/2009,1810,0
16/12/2009,1811,0
17/12/2009,1812,0
18/12/2009,1813,0
19/12/2009,1814,0
20/12/2009,1815,0
21/12/2009,1816,0
22/12/2009,1817,0
23/12/2009,1818,0
24/12/2009,1819,0
25/12/2009,1820,0
26/12/2009,1821,0
27/12/2009,1822,0
28/12/2009,1823,0
29/12/2009,1824,0
30/12/2009,1825,0
31/12/2009,1826,0
01/01/2010,1827,0
02/01/2010,1828,0
03/01/2010,1829,0
04/01/2010,1830,0
05/01/2010,1831,0
06/01/2010,1832,0
07/01/2010,1833,0
08/01/2010,1834,0
09/01/2010,1835,0
10/01/2010,1836,0
11/01/2010,1837,0
12/01/2010,1838,0
13/01/2010,1839,0
14/01/2010,1840,0
15/01/2010,1841,0
16/01/2010,1842,0
17/01/2010,1843,0
18/01/2010,1844,0
19/01/2010,1845,0
20/01/2010,1846,0
21/01/2010,1847,0
22/01/2010,1848,0
23/01/2010,1849,0
24/01/2010,1850,0
25/01/2010,1851,0
26/01/2010,1852,0
27/01/2010,1853,0
28/01/2010,1854,0
29/01/2010,1855,0
30/01/2010,1856,0
31/01/2010,1857,0
01/02/2010,1858,0
02/02/2010,1859,0
03/02/2010,1860,0
04/02/2010,1861,0
05/02/2010,1862,0
06/02/2010,1863,0
07/02/2010,1864,0
08/02/2010,1865,0
09/02/2010,1866,0
10/02/2010,1867,0
11/02/2010,1868,0
12/02/2010,1869,0
13/02/2010,1870,0
14/02/2010,1871,0
15/02/2010,1872,0
16/02/2010,1873,0
17/02/2010,1874,0
18/02/2010,1875,0
19/02/2010,1876,0
20/02/2010,1877,0
21/02/2010,1878,0
22/02/2010,1879,0
23/02/2010,1880,0
24/02/2010,1881,0
25/02/2010,1882,0
26/02/2010,1883,0
27/02/2010,1884,0
28/02/2010,1885,0
01/03/2010,1886,0
02/03/2010,1887,0
03/03/2010,1888,0
04/03/2010,1889,0
05/03/2010,1890,0
06/03/2010,1891,0
07/03/2010,1892,0
08/03/2010,1893,0
09/03/2010,1894,0
10/03/2010,1895,0
11/03/2010,1896,0
12/03/2010,1897,0
13/03/2010,1898,0
14/03/2010,1899,0
15/03/2010,1900,0
16/03/2010,1901,0
17/03/2010,1902,0
18/03/2010,1903,0
19/03/2010,1904,0
20/03/2010,1905,0
21/03/2010,1906,0
22/03/2010,1907,0
23/03/2010,1908,0
24/03/2010,1909,0
25/03/2010,1910,0
26/03/2010,1911,0
27/03/2010,1912,0
28/03/2010,1913,0
29/03/2010,1914,0
30/03/2010,1915,0
31/03/2010,1916,0
01/04/2010,1917,0
02/04/2010,1918,0
03/04/2010,1919,0
04/04/2010,1920,0
05/04/2010,1921,0
06/04/2010,1922,0
07/04/2010,1923,0
08/04/2010,1924,0
09/04/2010,1925,0
10/04/2010,1926,0
11/04/2010,1927,0
12/04/2010,1928,0
13/04/2010,1929,0
14/04/2010,1930,0
15/04/2010,1931,0
16/04/2010,1932,0
17/04/2010,1933,0
18/04/2010,1934,0
19/04/2010,1935,0
20/04/2010,1936,0
21/04/2010,1937,0
22/04/2010,1938,0
23/04/2010,1939,0
24/04/2010,1940,0
25/04/2010,1941,0
26/04/2010,1942,0
27/04/2010,1943,0
28/04/2010,1944,0
29/04/2010,1945,0
30/04/2010,1946,0
01/05/2010,1947,0
02/05/2010,1948,0
03/05/2010,1949,0
04/05/2010,1950,0
05/05/2010,1951,0
06/05/2010,1952,0
07/05/2010,1953,0
08/05/2010,1954,0
09/05/2010,1955,0
10/05/2010,1956,0
11/05/2010,1957,0
12/05/2010,1958,0
13/05/2010,1959,0
14/05/2010,1960,0
15/05/2010,1961,0
16/05/2010,1962,0
17/05/2010,1963,0
18/05/2010,1964,0
19/05/2010,1965,0
20/05/2010,1966,0
21/05/2010,1967,0
22/05/2010,1968,0
23/05/2010,1969,0
24/05/2010,1970,0
25/05/2010,1971,0
26/05/2010,1972,0
27/05/2010,1973,0
28/05/2010,1974,0
29/05/2010,1975,0
30/05/2010,1976,0
31/05/2010,1977,0
01/06/2010,1978,0
02/06/2010,1979,0
03/06/2010,1980,0
04/06/2010,1981,0
05/06/2010,1982,0
06/06/2010,1983,0
07/06/2010,1984,0
08/06/2010,1985,0
09/06/2010,1986,0
10/06/2010,1987,0
11/06/2010,1988,0
12/06/2010,1989,0
13/06/2010,1990,0
14/06/2010,1991,0
15/06/2010,1992,0
16/06/2010,1993,0
17/06/2010,1994,0
18/06/2010,1995,0
19/06/2010,1996,0
20/06/2010,1997,0
21/06/2010,1998,0
22/06/2010,1999,0
23/06/2010,2000,0
24/06/2010,2001,0
25/06/2010,2002,0
26/06/2010,2003,0
27/06/2010,2004,0
28/06/2010,2005,0
29/06/2010,2006,0
30/06/2010,2007,0
01/07/2010,2008,0
02/07/2010,2009,0
03/07/2010,2010,0
04/07/2010,2011,0
05/07/2010,2012,0
06/07/2010,2013,0
07/07/2010,2014,0
08/07/2010,2015,0
09/07/2010,2016,0
10/07/2010,2017,0
11/07/2010,2018,0
12/07/2010,2019,0
13/07/2010,2020,0
14/07/2010,2021,0
15/07/2010,2022,0
16/07/2010,2023,0
17/07/2010,2024,0
18/07/2010,2025,0
19/07/2010,2026,0
20/07/2010,2027,0
21/07/2010,2028,0
22/07/2010,2029,0
23/07/2010,2030,0
24/07/2010,2031,0
25/07/2010,2032,0
26/07/2010,2033,0
27/07/2010,2034,0
28/07/2010,2035,0
29/07/2010,2036,0
30/07/2010,2037,0
31/07/2010,2038,0
01/08/2010,2039,0
02/08/2010,2040,0
03/08/2010,2041,0
04/08/2010,2042,0
05/08/2010,2043,0
06/08/2010,2044,0
07/08/2010,2045,0
08/08/2010,2046,0
09/08/2010,2047,0
10/08/2010,2048,0
11/08/2010,2049,0
12/08/2010,2050,0
13/08/2010,2051,0
14/08/2010,2052,0
15/08/2010,2053,0
16/08/2010,2054,0
17/08/2010,2055,0
18/08/2010,2056,0
19/08/2010,2057,0
20/08/2010,2058,0
21/08/2010,2059,0
22/08/2010,2060,0
23/08/2010,2061,0
24/08/2010,2062,0
25/08/2010,2063,0
26/08/2010,2064,0
27/08/2010,2065,0
28/08/2010,2066,0
29/08/2010,2067,0
30/08/2010,2068,0
31/08/2010,2069,0
01/09/2010,2070,0
02/09/2010,2071,0
03/09/2010,2072,0
04/09/2010,2073,0
05/09/2010,2074,0
06/09/2010,2075,0
07/09/2010,2076,0
08/09/2010,2077,0
09/09/2010,2078,0
10/09/2010,2079,0
11/09/2010,2080,0
12/09/2010,2081,0
13/09/2010,2082,0
14/09/2010,2083,0
15/09/2010,2084,0
16/09/2010,2085,0
17/09/2010,2086,0
18/09/2010,2087,0
19/09/2010,2088,0
20/09/2010,2089,0
21/09/2010,2090,0
22/09/2010,2091,0
23/09/2010,2092,0
24/09/2010,2093,0
25/09/2010,2094,0
26/09/2010,2095,0
27/09/2010,2096,0
28/09/2010,2097,0
29/09/2010,2098,0
30/09/2010,2099,0
01/10/2010,2100,0
02/10/2010,2101,0
03/10/2010,2102,0
04/10/2010,2103,0
05/10/2010,2104,0
06/10/2010,2105,0
07/10/2010,2106,0
08/10/2010,2107,0
09/10/2010,2108,0
10/10/2010,2109,0
11/10/2010,2110,0
12/10/2010,2111,0
13/10/2010,2112,0
14/10/2010,2113,0
15/10/2010,2114,0
16/10/2010,2115,0
17/10/2010,2116,0
18/10/2010,2117,0
19/10/2010,2118,0
20/10/2010,2119,0
21/10/2010,2120,0
22/10/2010,2121,0
23/10/2010,2122,0
24/10/2010,2123,0
25/10/2010,2124,0
26/10/2010,2125,0
27/10/2010,2126,0
28/10/2010,2127,0
29/10/2010,2128,0
30/10/2010,2129,0
31/10/2010,2130,0
01/11/2010,2131,0
02/11/2010,2132,0
03/11/2010,2133,0
04/11/2010,2134,0
05/11/2010,2135,0
06/11/2010,2136,0
07/11/2010,2137,0
08/11/2010,2138,0
09/11/2010,2139,0
10/11/2010,2140,0
11/11/2010,2141,0
12/11/2010,2142,0
13/11/2010,2143,0
14/11/2010,2144,0
15/11/2010,2145,0
16/11/2010,2146,0
17/11/2010,2147,0
18/11/2010,2148,0
19/11/2010,2149,0
20/11/2010,2150,0
21/11/2010,2151,0
22/11/2010,2152,0
23/11/2010,2153,0
24/11/2010,2154,0
25/11/2010,2155,0
26/11/2010,2156,0
27/11/2010,2157,0
28/11/2010,2158,0
29/11/2010,2159,0
30/11/2010,2160,0
01/12/2010,2161,0
02/12/2010,2162,0
03/12/2010,2163,0
04/12/2010,2164,0
05/12/2010,2165,0
06/12/2010,2166,0
07/12/2010,2167,0
08/12/2010,2168,0
09/12/2010,2169,0
10/12/2010,2170,0
11/12/2010,2171,0
12/12/2010,2172,0
13/12/2010,2173,0
14/12/2010,2174,0
15/12/2010,2175,0
16/12/2010,2176,0
17/12/2010,2177,0
18/12/2010,2178,0
19/12/2010,2179,0
20/12/2010,2180,0
21/12/2010,2181,0
22/12/2010,2182,0
23/12/2010,2183,0
24/12/2010,2184,0
25/12/2010,2185,0
26/12/2010,2186,0
27/12/2010,2187,0
28/12/2010,2188,0
29/12/2010,2189,0
30/12/2010,2190,0
31/12/2010,2191,0
01/01/2011,2192,0
02/01/2011,2193,0
03/01/2011,2194,0
04/01/2011,2195,0
05/01/2011,2196,0
06/01/2011,2197,0
07/01/2011,2198,0
08/01/2011,2199,0
09/01/2011,2200,0
10/01/2011,2201,0
11/01/2011,2202,0
12/01/2011,2203,0
13/01/2011,2204,0
14/01/2011,2205,0
15/01/2011,2206,0
16/01/2011,2207,0
17/01/2011,2208,0
18/01/2011,2209,0
19/01/2011,2210,0
20/01/2011,2211,0
21/01/2011,2212,0
22/01/2011,2213,0
23/01/2011,2214,0
24/01/2011,2215,0
25/01/2011,2216,0
26/01/2011,2217,0
27/01/2011,2218,0
28/01/2011,2219,0
29/01/2011,2220,0
30/01/2011,2221,0
31/01/2011,2222,0
01/02/2011,2223,0
02/02/2011,2224,0
03/02/2011,2225,0
04/02/2011,2226,0
05/02/2011,2227,0
06/02/2011,2228,0
07/02/2011,2229,0
08/02/2011,2230,0
09/02/2011,2231,0
10/02/2011,2232,0
11/02/2011,2233,0
12/02/2011,2234,0
13/02/2011,2235,0
14/02/2011,2236,0
15/02/2011,2237,0
16/02/2011,2238,0
17/02/2011,2239,0
18/02/2011,2240,0
19/02/2011,2241,0
20/02/2011,2242,0
21/02/2011,2243,0
22/02/2011,2244,0
23/02/2011,2245,0
24/02/2011,2246,0
25/02/2011,2247,0
26/02/2011,2248,0
27/02/2011,2249,0
28/02/2011,2250,0
01/03/2011,2251,0
02/03/2011,2252,0
03/03/2011,2253,0
04/03/2011,2254,0
05/03/2011,2255,0
06/03/2011,2256,0
07/03/2011,2257,0
08/03/2011,2258,0
09/03/2011,2259,0
10/03/2011,2260,0
11/03/2011,2261,0
12/03/2011,2262,0
13/03/2011,2263,0
14/03/2011,2264,0
15/03/2011,2265,0
16/03/2011,2266,0
17/03/2011,2267,0
18/03/2011,2268,0
19/03/2011,2269,0
20/03/2011,2270,0
21/03/2011,2271,0
22/03/2011,2272,0
23/03/2011,2273,0
24/03/2011,2274,0
25/03/2011,2275,0
26/03/2011,2276,0
27/03/2011,2277,0
28/03/2011,2278,0
29/03/2011,2279,0
30/03/2011,2280,0
31/03/2011,2281,0
01/04/2011,2282,0
02/04/2011,2283,0
03/04/2011,2284,0
04/04/2011,2285,0
05/04/2011,2286,0
06/04/2011,2287,0
07/04/2011,2288,0
08/04/2011,2289,0
09/04/2011,2290,0
10/04/2011,2291,0
11/04/2011,2292,0
12/04/2011,2293,0
13/04/2011,2294,0
14/04/2011,2295,0
15/04/2011,2296,0
16/04/2011,2297,0
17/04/2011,2298,0
18/04/2011,2299,0
19/04/2011,2300,0
20/04/2011,2301,0
21/04/2011,2302,0
22/04/2011,2303,0
23/04/2011,2304,0
24/04/2011,2305,0
25/04/2011,2306,0
26/04/2011,2307,0
27/04/2011,2308,0
28/04/2011,2309,0
29/04/2011,2310,0
30/04/2011,2311,0
01/05/2011,2312,0
02/05/2011,2313,0
03/05/2011,2314,0
04/05/2011,2315,0
05/05/2011,2316,0
06/05/2011,2317,0
07/05/2011,2318,0
08/05/2011,2319,0
09/05/2011,2320,0
10/05/2011,2321,0
11/05/2011,2322,0
12/05/2011,2323,0
13/05/2011,2324,0
14/05/2011,2325,0
15/05/2011,2326,0
16/05/2011,2327,0
17/05/2011,2328,0
18/05/2011,2329,0
19/05/2011,2330,0
20/05/2011,2331,0
21/05/2011,2332,0
22/05/2011,2333,0
23/05/2011,2334,0
24/05/2011,2335,0
25/05/2011,2336,0
26/05/2011,2337,0
27/05/2011,2338,0
28/05/2011,2339,0
29/05/2011,2340,0
30/05/2011,2341,0
31/05/2011,2342,0
01/06/2011,2343,0
02/06/2011,2344,0
03/06/2011,2345,0
04/06/2011,2346,0
05/06/2011,2347,0
06/06/2011,2348,0
07/06/2011,2349,0
08/06/2011,2350,0
09/06/2011,2351,0
10/06/2011,2352,0
11/06/2011,2353,0
12/06/2011,2354,0
13/06/2011,2355,0
14/06/2011,2356,0
15/06/2011,2357,0
16/06/2011,2358,0
17/06/2011,2359,0
18/06/2011,2360,0
19/06/2011,2361,0
20/06/2011,2362,0
21/06/2011,2363,0
22/06/2011,2364,0
23/06/2011,2365,0
24/06/2011,2366,0
25/06/2011,2367,0
26/06/2011,2368,0
27/06/2011,2369,0
28/06/2011,2370,0
29/06/2011,2371,0
30/06/2011,2372,0
01/07/2011,2373,0
02/07/2011,2374,0
03/07/2011,2375,0
04/07/2011,2376,0
05/07/2011,2377,0
06/07/2011,2378,0
07/07/2011,2379,0
08/07/2011,2380,0
09/07/2011,2381,0
10/07/2011,2382,0
11/07/2011,2383,0
12/07/2011,2384,0
13/07/2011,2385,0
14/07/2011,2386,0
15/07/2011,2387,0
16/07/2011,2388,0
17/07/2011,2389,0
18/07/2011,2390,0
19/07/2011,2391,0
20/07/2011,2392,0
21/07/2011,2393,0
22/07/2011,2394,0
23/07/2011,2395,0
24/07/2011,2396,0
25/07/2011,2397,0
26/07/2011,2398,0
27/07/2011,2399,0
28/07/2011,2400,0
29/07/2011,2401,0
30/07/2011,2402,0
31/07/2011,2403,0
01/08/2011,2404,0
02/08/2011,2405,0
03/08/2011,2406,0
04/08/2011,2407,0
05/08/2011,2408,0
06/08/2011,2409,0
07/08/2011,2410,0
08/08/2011,2411,0
09/08/2011,2412,0
10/08/2011,2413,0
11/08/2011,2414,0
12/08/2011,2415,0
13/08/2011,2416,0
14/08/2011,2417,0
15/08/2011,2418,0
16/08/2011,2419,0
17/08/2011,2420,0
18/08/2011,2421,0
19/08/2011,2422,0
20/08/2011,2423,0
21/08/2011,2424,0
22/08/2011,2425,0
23/08/2011,2426,0
24/08/2011,2427,0
25/08/2011,2428,0
26/08/2011,2429,0
27/08/2011,2430,0
28/08/2011,2431,0
29/08/2011,2432,0
30/08/2011,2433,0
31/08/2011,2434,0
01/09/2011,2435,0
02/09/2011,2436,0
03/09/2011,2437,0
04/09/2011,2438,0
05/09/2011,2439,0
06/09/2011,2440,0
07/09/2011,2441,0
08/09/2011,2442,0
09/09/2011,2443,0
10/09/2011,2444,0
11/09/2011,2445,0
12/09/2011,2446,0
13/09/2011,2447,0
14/09/2011,2448,0
15/09/2011,2449,0
16/09/2011,2450,0
17/09/2011,2451,0
18/09/2011,2452,0
19/09/2011,2453,0
20/09/2011,2454,0
21/09/2011,2455,0
22/09/2011,2456,0
23/09/2011,2457,0
24/09/2011,2458,0
25/09/2011,2459,0
26/09/2011,2460,0
27/09/2011,2461,0
28/09/2011,2462,0
29/09/2011,2463,0
30/09/2011,2464,0
01/10/2011,2465,0
02/10/2011,2466,0
03/10/2011,2467,0
04/10/2011,2468,0
05/10/2011,2469,0
06/10/2011,2470,0
07/10/2011,2471,0
08/10/2011,2472,0
09/10/2011,2473,0
10/10/2011,2474,0
11/10/2011,2475,0
12/10/2011,2476,0
13/10/2011,2477,0
14/10/2011,2478,0
15/10/2011,2479,0
16/10/2011,2480,0
17/10/2011,2481,0
18/10/2011,2482,0
19/10/2011,2483,0
20/10/2011,2484,0
21/10/2011,2485,0
22/10/2011,2486,0
23/10/2011,2487,0
24/10/2011,2488,0
25/10/2011,2489,0
26/10/2011,2490,0
27/10/2011,2491,0
28/10/2011,2492,0
29/10/2011,2493,0
30/10/2011,2494,0
